CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation,RecentOrders,RecentRevenue,PreviousOrders,PreviousRevenue,OrderFrequencyChange,RevenueChange,RecencyRisk,FrequencyRisk,RevenueRisk,HighValueRisk,ChurnRiskScore,ChurnRiskLevel,RevenueDeclineValue,RevenueAtRisk,PriorityScore
11118,2017-05-13,48,2,196.7,5,4,3,543,12,Loyal Customers,ALVIN,ZENG,M,"$80,000 ",Skilled Manual,1.0,100.85,1.0,95.85,0.0,0.05216484089723527,0,0,0,0,0,Healthy,0.0,0.0,0.0
11119,2017-05-26,35,2,126.4773,5,4,3,543,12,Loyal Customers,EVAN,JAMES,M,"$30,000 ",Clerical,1.0,48.0673,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11121,2017-05-07,54,3,88.37,4,5,2,452,11,Loyal Customers,ORLANDO,SUAREZ,M,"$70,000 ",Skilled Manual,1.0,34.95,1.0,45.47,0.0,-0.2313613371453705,0,0,5,0,5,Healthy,10.519999999999996,0.0,0.0
11122,2017-02-23,127,3,85.85999999999999,3,5,2,352,10,Needs Attention,BYRON,VAZQUEZ,M,"$70,000 ",Skilled Manual,0.0,0.0,2.0,69.96,-1.0,-1.0,30,25,20,0,75,Critical,69.96,69.96,5246.999999999999
11123,2017-04-17,74,2,99.71,4,4,2,442,10,Loyal Customers,PHILIP,ALVAREZ,M,"$70,000 ",Skilled Manual,1.0,15.9,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11124,2016-12-20,192,2,4496.7724,2,4,5,245,11,At Risk,ROSS,JORDAN,M,"$80,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11125,2017-01-04,177,3,141.8981,3,5,3,353,11,Needs Attention,DANA,NAVARRO,F,"$70,000 ",Skilled Manual,0.0,0.0,1.0,64.53999999999999,-1.0,-1.0,30,25,20,0,75,Critical,64.53999999999999,64.53999999999999,4840.499999999999
11126,2017-05-06,55,2,1625.64,4,4,4,444,12,Champions,SHAUN,CARSON,M,"$10,000 ",Skilled Manual,1.0,809.9,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11127,2017-04-03,88,2,52.96,4,4,1,441,9,Loyal Customers,JAN,EDWARDS,F,"$40,000 ",Skilled Manual,1.0,44.980000000000004,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11128,2017-02-13,137,2,164.63150000000002,3,4,3,343,10,Needs Attention,SAMANTHA,LONG,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,108.58420000000001,-1.0,-1.0,30,25,20,0,75,Critical,108.58420000000001,108.58420000000001,8143.8150000000005
11129,2016-07-13,352,2,5627.3682,1,4,5,145,10,At Risk,JULIA,WRIGHT,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11130,2017-06-11,19,1,37.29,5,1,1,511,7,Potential Loyalists,CAROLINE,RUSSELL,F,"$30,000 ",Skilled Manual,1.0,37.29,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11131,2017-06-24,6,4,211.7926,5,5,3,553,13,Loyal Customers,AMANDA,RIVERA,F,"$30,000 ",Skilled Manual,4.0,211.7926,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11132,2016-10-11,262,1,2189.9782,1,1,4,114,6,Lost Customers,MELISSA,RICHARDSON,F,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11134,2017-05-06,55,2,1511.84,4,4,4,444,12,Champions,LARRY,TOWNSEND,M,"$10,000 ",Skilled Manual,1.0,742.35,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11135,2016-10-20,253,1,2101.3796,2,1,4,214,7,Lost Customers,MARCUS,HARRIS,M,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11136,2016-07-07,358,1,2156.5582,1,1,4,114,6,Lost Customers,BRIANNA,MORGAN,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11137,2017-02-01,149,1,198.58,3,1,3,313,7,Needs Attention,JASMINE,TAYLOR,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,198.58,-1.0,-1.0,30,25,20,0,75,Critical,198.58,198.58,14893.500000000002
11138,2017-03-22,100,1,37.6342,4,1,1,411,6,Potential Loyalists,LAUREN,DAVIS,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,37.6342,-1.0,-1.0,20,25,20,0,65,Critical,37.6342,37.6342,2446.223
11139,2017-04-19,72,2,115.3357,4,4,2,442,10,Loyal Customers,TANYA,MORENO,F,"$30,000 ",Clerical,1.0,49.98,1.0,65.3557,0.0,-0.23526180577975606,10,0,5,0,15,Healthy,15.375700000000002,0.0,0.0
11140,2016-09-20,283,1,44.98,1,1,1,111,3,Lost Customers,JAVIER,ALVAREZ,M,"$30,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11141,2017-03-31,91,2,126.5842,4,4,3,443,11,Loyal Customers,NICOLE,RAMIREZ,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,84.96000000000001,-1.0,-1.0,20,25,20,0,65,Critical,84.96000000000001,84.96000000000001,5522.400000000001
11142,2017-06-18,12,15,1117.2504,5,5,4,554,14,Champions,EDUARDO,PATTERSON,M,"$40,000 ",Skilled Manual,5.0,482.2104,5.0,306.1296,0.0,0.5751838437054111,0,0,0,0,0,Healthy,0.0,0.0,0.0
11143,2017-06-21,9,2,67.11,5,4,2,542,11,Loyal Customers,JONATHAN,HENDERSON,M,"$40,000 ",Skilled Manual,1.0,12.56,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11144,2016-07-29,336,1,2152.1555,1,1,4,114,6,Lost Customers,EDWARD,HERNANDEZ,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11145,2016-07-29,336,1,2079.0582,1,1,4,114,6,Lost Customers,JASMINE,COLEMAN,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11146,2017-03-18,104,3,171.1784,4,5,3,453,12,Loyal Customers,KARLA,GOEL,F,"$40,000 ",Management,0.0,0.0,2.0,63.97,-1.0,-1.0,20,25,20,0,65,Critical,63.97,63.97,4158.05
11147,2017-04-18,73,2,4615.18,4,4,5,445,13,Champions,ERNEST,WU,M,"$60,000 ",Management,1.0,2464.8104000000003,0.0,0.0,0.0,0.0,10,0,0,5,15,Healthy,0.0,0.0,0.0
11148,2017-06-05,25,3,183.5,5,5,3,553,13,Loyal Customers,ROSS,VAZQUEZ,M,"$40,000 ",Management,2.0,129.51,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11149,2017-06-01,29,3,101.8284,5,5,2,552,12,Loyal Customers,THEODORE,GILL,M,"$40,000 ",Management,2.0,92.2584,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11150,2017-01-16,165,3,256.9488,3,5,3,353,11,Needs Attention,RUSSELL,SHEN,M,"$40,000 ",Management,0.0,0.0,1.0,17.2884,-1.0,-1.0,30,25,20,0,75,Critical,17.2884,17.2884,1296.6299999999999
11151,2017-04-22,69,2,4498.9966,4,4,5,445,13,Champions,MELINDA,GILL,F,"$60,000 ",Management,1.0,2401.3584,0.0,0.0,0.0,0.0,10,0,0,5,15,Healthy,0.0,0.0,0.0
11152,2016-07-13,352,1,2049.0982,1,1,4,114,6,Lost Customers,JAMES,WILLIAMS,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11153,2016-09-30,273,2,126.03,1,4,3,143,8,At Risk,ANGELA,JAMES,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11154,2016-07-14,351,1,2071.4196,1,1,4,114,6,Lost Customers,MEGAN,WALKER,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11155,2016-07-10,355,1,2071.4196,1,1,4,114,6,Lost Customers,HUNTER,ROBINSON,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11156,2016-07-12,353,1,2144.0782,1,1,4,114,6,Lost Customers,MARIA,ROBERTS,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11157,2017-03-14,108,2,47.56,4,4,1,441,9,Loyal Customers,HANNAH,LONG,F,"$40,000 ",Skilled Manual,0.0,0.0,2.0,47.56,-1.0,-1.0,20,25,20,0,65,Critical,47.56,47.56,3091.4
11158,2016-07-23,342,1,2169.3696,1,1,4,114,6,Lost Customers,JASON,WRIGHT,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11159,2017-05-10,51,2,60.42,5,4,2,542,11,Loyal Customers,BRIANNA,HUGHES,F,"$40,000 ",Skilled Manual,1.0,51.85,1.0,8.57,0.0,5.050175029171529,0,0,0,0,0,Healthy,0.0,0.0,0.0
11160,2016-08-25,309,1,2073.7096,1,1,4,114,6,Lost Customers,MAURICE,TANG,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11161,2017-05-14,47,2,116.5642,5,4,2,542,11,Loyal Customers,EMILY,WOOD,F,"$40,000 ",Skilled Manual,1.0,41.6242,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11162,2016-08-22,312,1,2082.7424,1,1,4,114,6,Lost Customers,CHASE,COX,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11163,2017-02-06,144,2,62.53,3,4,2,342,9,Needs Attention,GABRIEL,WANG,M,"$40,000 ",Skilled Manual,0.0,0.0,1.0,54.55,-1.0,-1.0,30,25,20,0,75,Critical,54.55,54.55,4091.25
11164,2017-02-06,144,2,156.03,3,4,3,343,10,Needs Attention,DEVIN,BROOKS,M,"$40,000 ",Skilled Manual,0.0,0.0,1.0,143.47,-1.0,-1.0,30,25,20,0,75,Critical,143.47,143.47,10760.25
11165,2016-12-07,205,2,106.48,2,4,2,242,8,At Risk,JOCELYN,ALEXANDER,F,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11166,2017-06-08,22,2,95.5942,5,4,2,542,11,Loyal Customers,ASHLEY,MARTINEZ,F,"$70,000 ",Skilled Manual,2.0,95.5942,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11167,2017-05-31,30,2,2880.4382,5,4,5,545,14,Champions,JASMINE,BARNES,F,"$80,000 ",Management,1.0,796.34,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11168,2017-05-19,42,2,2942.8824,5,4,5,545,14,Champions,DAVID,RODRIGUEZ,M,"$80,000 ",Management,1.0,775.9942,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11169,2017-03-27,95,2,91.1842,4,4,2,442,10,Loyal Customers,BRYCE,RICHARDSON,M,"$90,000 ",Management,0.0,0.0,1.0,49.56,-1.0,-1.0,20,25,20,0,65,Critical,49.56,49.56,3221.4
11170,2017-02-27,123,1,83.53999999999999,3,1,2,312,6,Needs Attention,CAROL,HOWARD,F,"$90,000 ",Management,0.0,0.0,1.0,83.53999999999999,-1.0,-1.0,30,25,20,0,75,Critical,83.53999999999999,83.53999999999999,6265.499999999999
11171,2017-05-10,51,3,6534.5882,5,5,5,555,15,Champions,JONATHAN,HILL,M,"$100,000 ",Management,1.0,766.3100000000001,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11172,2016-11-04,238,1,45.6142,2,1,1,211,4,Lost Customers,GABRIELLE,ADAMS,F,"$100,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11173,2017-06-26,4,2,106.48,5,4,2,542,11,Loyal Customers,SARAH,THOMAS,F,"$110,000 ",Management,1.0,71.48,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11174,2017-01-26,155,2,62.120000000000005,3,4,2,342,9,Needs Attention,NICHOLAS,ROBINSON,M,"$110,000 ",Management,0.0,0.0,2.0,62.120000000000005,-1.0,-1.0,30,25,20,0,75,Critical,62.120000000000005,62.120000000000005,4659.0
11175,2017-05-06,55,3,6536.9096,4,5,5,455,14,Champions,LUIS,WANG,M,"$70,000 ",Skilled Manual,1.0,843.26,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11176,2017-05-24,37,24,1526.0318,5,5,4,554,14,Champions,MASON,ROBERTS,M,"$90,000 ",Management,4.0,287.4099,6.0,263.02459999999996,-0.3333333333333333,0.0927111000263855,0,10,0,0,10,Healthy,0.0,0.0,0.0
11177,2017-04-16,75,2,142.53,4,4,3,443,11,Loyal Customers,JOSE,FLORES,M,"$110,000 ",Management,1.0,133.96,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11178,2016-11-27,215,2,152.9842,2,4,3,243,9,At Risk,NATHAN,JOHNSON,M,"$100,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11179,2016-09-13,290,1,93.93,1,1,2,112,4,Lost Customers,MOLLY,RODRIGUEZ,F,"$120,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11180,2017-03-28,94,2,168.6904,4,4,3,443,11,Loyal Customers,APRIL,ANAND,F,"$160,000 ",Management,0.0,0.0,1.0,127.06620000000001,-1.0,-1.0,20,25,20,0,65,Critical,127.06620000000001,127.06620000000001,8259.303
11181,2017-01-12,169,2,49.26,3,4,1,341,8,Needs Attention,DEVIN,MARTIN,M,"$170,000 ",Management,0.0,0.0,1.0,11.97,-1.0,-1.0,30,25,20,0,75,Critical,11.97,11.97,897.75
11182,2017-03-01,121,1,49.56,3,1,1,311,5,Needs Attention,STEPHANIE,TORRES,F,"$70,000 ",Management,0.0,0.0,1.0,49.56,-1.0,-1.0,30,25,20,0,75,Critical,49.56,49.56,3717.0
11183,2016-12-15,197,2,57.54,2,4,1,241,7,At Risk,JASMINE,LEE,F,"$70,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11184,2017-04-11,80,2,99.21,4,4,2,442,10,Loyal Customers,MEGHAN,HERNANDEZ,F,"$70,000 ",Management,1.0,10.27,1.0,88.94,0.0,-0.8845288958848663,10,0,20,0,30,Monitor,78.67,0.0,0.0
11185,2017-06-15,15,25,1716.7586,5,5,4,554,14,Champions,ASHLEY,HENDERSON,F,"$70,000 ",Management,7.0,375.5215,13.0,884.9214,-0.46153846153846156,-0.5756442323578116,0,10,15,0,25,Monitor,509.39989999999995,0.0,0.0
11186,2017-04-20,71,1,7.98,4,1,1,411,6,Potential Loyalists,SARAH,PRICE,F,"$70,000 ",Management,1.0,7.98,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11187,2017-02-07,143,2,111.47,3,4,2,342,9,Needs Attention,JENNIFER,COOPER,F,"$60,000 ",Management,0.0,0.0,1.0,39.99,-1.0,-1.0,30,25,20,0,75,Critical,39.99,39.99,2999.25
11188,2017-05-04,57,1,79.97,4,1,2,412,7,Potential Loyalists,CATHERINE,MORRIS,F,"$60,000 ",Management,1.0,79.97,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11190,2017-03-01,121,1,8.57,3,1,1,311,5,Needs Attention,CARSON,BRYANT,M,"$70,000 ",Management,0.0,0.0,1.0,8.57,-1.0,-1.0,30,25,20,0,75,Critical,8.57,8.57,642.75
11191,2017-05-09,52,3,6508.298000000001,4,5,5,455,14,Champions,KRISTI,PEREZ,F,"$70,000 ",Management,1.0,813.6284,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11192,2017-03-28,94,2,121.2484,4,4,2,442,10,Loyal Customers,JAMES,BROWN,M,"$60,000 ",Management,0.0,0.0,1.0,83.6142,-1.0,-1.0,20,25,20,0,65,Critical,83.6142,83.6142,5434.923
11193,2017-02-19,131,2,47.56,3,4,1,341,8,Needs Attention,IAN,GRAY,M,"$60,000 ",Management,0.0,0.0,1.0,12.56,-1.0,-1.0,30,25,20,0,75,Critical,12.56,12.56,942.0
11194,2017-06-10,20,2,137.33620000000002,5,4,3,543,12,Loyal Customers,JACQUELINE,PRICE,F,"$60,000 ",Management,1.0,90.06620000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11195,2017-04-24,67,2,138.2804,4,4,3,443,11,Loyal Customers,MEGAN,HENDERSON,F,"$60,000 ",Management,1.0,125.7204,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11196,2017-03-27,95,2,169.56,4,4,3,443,11,Loyal Customers,ALFREDO,ROMERO,M,"$60,000 ",Management,0.0,0.0,1.0,164.98000000000002,-1.0,-1.0,20,25,20,0,65,Critical,164.98000000000002,164.98000000000002,10723.7
11197,2017-01-21,160,2,216.13,3,4,3,343,10,Needs Attention,ANDREA,MORRIS,F,"$70,000 ",Management,0.0,0.0,1.0,171.56,-1.0,-1.0,30,25,20,0,75,Critical,171.56,171.56,12867.0
11198,2016-08-17,317,2,123.7204,1,4,3,143,8,At Risk,BROOKE,SANDERS,F,"$70,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11199,2017-04-19,72,2,165.0,4,4,3,443,11,Loyal Customers,JACQUELINE,BENNETT,F,"$70,000 ",Management,1.0,152.44,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11200,2017-06-20,10,25,1613.8803,5,5,4,554,14,Champions,JASON,GRIFFIN,M,"$70,000 ",Management,5.0,219.2215,7.0,463.7461,-0.2857142857142857,-0.5272811997772057,0,10,15,0,25,Monitor,244.52460000000002,0.0,0.0
11201,2017-03-12,110,2,203.6415,4,4,3,443,11,Loyal Customers,AMANDA,FOSTER,F,"$70,000 ",Management,0.0,0.0,2.0,203.6415,-1.0,-1.0,20,25,20,0,65,Critical,203.6415,203.6415,13236.6975
11202,2017-03-24,98,2,72.63419999999999,4,4,2,442,10,Loyal Customers,ALEXIA,PRICE,F,"$80,000 ",Management,0.0,0.0,2.0,72.63419999999999,-1.0,-1.0,20,25,20,0,65,Critical,72.63419999999999,72.63419999999999,4721.223
11203,2017-06-13,17,17,1002.0515,5,5,3,553,13,Loyal Customers,LUIS,DIAZ,M,"$40,000 ",Professional,5.0,268.71,4.0,178.1173,0.25,0.5086125828316507,0,0,0,0,0,Healthy,0.0,0.0,0.0
11205,2017-04-10,81,2,39.58,4,4,1,441,9,Loyal Customers,ABBY,FERNANDEZ,F,"$40,000 ",Professional,1.0,4.58,1.0,35.0,0.0,-0.8691428571428572,10,0,20,0,30,Monitor,30.42,0.0,0.0
11206,2016-12-01,211,2,83.2042,2,4,2,242,8,At Risk,BLAKE,FLORES,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11207,2017-04-20,71,2,88.1942,4,4,2,442,10,Loyal Customers,DANIELLE,COX,F,"$60,000 ",Professional,1.0,4.58,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11208,2017-03-20,102,2,158.78,4,4,3,443,11,Loyal Customers,MARIA,REED,F,"$60,000 ",Management,0.0,0.0,1.0,6.87,-1.0,-1.0,20,25,20,0,65,Critical,6.87,6.87,446.55
11209,2016-09-26,277,1,2.29,1,1,1,111,3,Lost Customers,ALLISON,EVANS,F,"$60,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11210,2017-03-09,113,2,104.6362,3,4,2,342,9,Needs Attention,EDWARD,WOOD,M,"$70,000 ",Professional,0.0,0.0,1.0,55.0762,-1.0,-1.0,20,25,20,0,65,Critical,55.0762,55.0762,3579.953
11211,2017-06-03,27,16,947.9645,5,5,3,553,13,Loyal Customers,SAMANTHA,RUSSELL,F,"$40,000 ",Professional,6.0,386.39419999999996,5.0,261.5742,0.2,0.47718773487599286,0,0,0,0,0,Healthy,0.0,0.0,0.0
11212,2017-06-15,15,15,969.7831,5,5,3,553,13,Loyal Customers,CHLOE,CAMPBELL,F,"$40,000 ",Professional,2.0,193.2604,5.0,410.6977,-0.6,-0.5294339364452247,0,20,15,0,35,Monitor,217.4373,0.0,0.0
11213,2017-03-12,110,2,84.55000000000001,4,4,2,442,10,Loyal Customers,STEPHANIE,MURPHY,F,"$60,000 ",Professional,0.0,0.0,1.0,79.97,-1.0,-1.0,20,25,20,0,65,Critical,79.97,79.97,5198.05
11214,2017-05-22,39,2,171.85,5,4,3,543,12,Loyal Customers,CHARLES,MILLER,M,"$60,000 ",Professional,1.0,164.98000000000002,1.0,6.87,0.0,23.014556040756915,0,0,0,0,0,Healthy,0.0,0.0,0.0
11215,2017-06-17,13,17,1335.8495,5,5,4,554,14,Champions,ANA,PERRY,F,"$40,000 ",Skilled Manual,3.0,185.4942,4.0,277.4219,-0.25,-0.3313642506233285,0,10,10,0,20,Monitor,91.92769999999999,0.0,0.0
11216,2016-08-09,325,2,5707.3382,1,4,5,145,10,At Risk,JASMINE,TORRES,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11217,2016-08-18,316,2,5704.6796,1,4,5,145,10,At Risk,NATALIE,ADAMS,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11218,2016-09-01,302,1,4.58,1,1,1,111,3,Lost Customers,OLIVIA,BROWN,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11219,2017-05-01,60,1,39.58,4,1,1,411,6,Potential Loyalists,CHARLES,COOK,M,"$60,000 ",Professional,1.0,39.58,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11220,2017-06-15,15,2,67.75,5,4,2,542,11,Loyal Customers,ERICA,HUANG,F,"$60,000 ",Professional,1.0,22.77,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11221,2017-04-19,72,2,53.55,4,4,1,441,9,Loyal Customers,NATHAN,PERRY,M,"$70,000 ",Professional,1.0,49.56,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11222,2017-05-31,30,2,223.8926,5,4,3,543,12,Loyal Customers,ALEXANDRA,RIVERA,F,"$80,000 ",Management,2.0,223.89260000000002,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11223,2017-06-14,16,26,1615.6584,5,5,4,554,14,Champions,HAILEY,PATTERSON,F,"$70,000 ",Professional,8.0,361.19419999999997,7.0,613.6012000000001,0.14285714285714285,-0.4113534980048932,0,0,10,0,10,Healthy,252.4070000000001,0.0,0.0
11224,2017-06-05,25,3,6438.3524,5,5,5,555,15,Champions,TIFFANY,LI,F,"$70,000 ",Professional,1.0,775.9942,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11226,2016-10-02,271,2,39.58,1,4,1,141,6,At Risk,SYDNEY,ROSS,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11227,2016-08-14,320,2,5701.2882,1,4,5,145,10,At Risk,MARSHALL,CHAVEZ,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11228,2017-04-27,64,1,4.58,4,1,1,411,6,Potential Loyalists,ASHLEY,JONES,F,"$60,000 ",Professional,1.0,4.58,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11229,2017-01-28,153,1,49.56,3,1,1,311,5,Needs Attention,ADRIAN,STEWART,M,"$70,000 ",Professional,0.0,0.0,1.0,49.56,-1.0,-1.0,30,25,20,0,75,Critical,49.56,49.56,3717.0
11230,2017-06-11,19,2,72.77000000000001,5,4,2,542,11,Loyal Customers,AMBER,TURNER,F,"$70,000 ",Professional,1.0,56.84,1.0,15.93,0.0,2.568110483364721,0,0,0,0,0,Healthy,0.0,0.0,0.0
11231,2017-05-15,46,2,88.53,5,4,2,542,11,Loyal Customers,DENNIS,ZHANG,M,"$60,000 ",Professional,1.0,4.58,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11232,2017-05-16,45,2,41.87,5,4,1,541,10,Loyal Customers,HAILEY,BRYANT,F,"$60,000 ",Professional,1.0,37.29,1.0,4.58,0.0,7.141921397379913,0,0,0,0,0,Healthy,0.0,0.0,0.0
11233,2016-12-10,202,2,224.3919,2,4,3,243,9,At Risk,TODD,LI,M,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11234,2017-03-22,100,2,81.2042,4,4,2,442,10,Loyal Customers,ANNA,GRIFFIN,,"$70,000 ",Professional,0.0,0.0,1.0,39.58,-1.0,-1.0,20,25,20,0,65,Critical,39.58,39.58,2572.7
11235,2017-01-05,176,1,78.6242,3,1,2,312,6,Needs Attention,ANGEL,STEWART,M,"$70,000 ",Professional,0.0,0.0,1.0,78.6242,-1.0,-1.0,30,25,20,0,75,Critical,78.6242,78.6242,5896.8150000000005
11236,2017-04-05,86,1,78.6242,4,1,2,412,7,Potential Loyalists,JEREMY,BUTLER,M,"$70,000 ",Professional,1.0,78.6242,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11237,2017-05-28,33,4,10065.0121,5,5,5,555,15,Champions,CLARENCE,ANAND,M,"$130,000 ",Management,1.0,2199.5425,1.0,2419.06,0.0,-0.09074495878564398,0,0,5,5,10,Healthy,219.51749999999993,0.0,0.0
11238,2016-11-01,241,3,3908.8308,2,5,5,255,12,At Risk,MAYRA,PRASAD,F,"$130,000 ",Management,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11239,2016-11-29,213,3,3940.3708,2,5,5,255,12,At Risk,LATOYA,GOEL,F,"$130,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
