CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation
11226,2016-10-02,271,2,39.58,1,4,1,141,6,At Risk,SYDNEY,ROSS,F,"$60,000 ",Professional
11227,2016-08-14,320,2,5701.2882,1,4,5,145,10,At Risk,MARSHALL,CHAVEZ,M,"$60,000 ",Professional
11228,2017-04-27,64,1,4.58,4,1,1,411,6,Potential Loyalists,ASHLEY,JONES,F,"$60,000 ",Professional
11229,2017-01-28,153,1,49.56,3,1,1,311,5,Needs Attention,ADRIAN,STEWART,M,"$70,000 ",Professional
11230,2017-06-11,19,2,72.77000000000001,5,4,2,542,11,Loyal Customers,AMBER,TURNER,F,"$70,000 ",Professional
11231,2017-05-15,46,2,88.53,5,4,2,542,11,Loyal Customers,DENNIS,ZHANG,M,"$60,000 ",Professional
11232,2017-05-16,45,2,41.87,5,4,1,541,10,Loyal Customers,HAILEY,BRYANT,F,"$60,000 ",Professional
11233,2016-12-10,202,2,224.3919,2,4,3,243,9,At Risk,TODD,LI,M,"$70,000 ",Professional
11234,2017-03-22,100,2,81.2042,4,4,2,442,10,Loyal Customers,ANNA,GRIFFIN,,"$70,000 ",Professional
11235,2017-01-05,176,1,78.6242,3,1,2,312,6,Needs Attention,ANGEL,STEWART,M,"$70,000 ",Professional
11236,2017-04-05,86,1,78.6242,4,1,2,412,7,Potential Loyalists,JEREMY,BUTLER,M,"$70,000 ",Professional
11237,2017-05-28,33,4,10065.0121,5,5,5,555,15,Champions,CLARENCE,ANAND,M,"$130,000 ",Management
11238,2016-11-01,241,3,3908.8308,2,5,5,255,12,At Risk,MAYRA,PRASAD,F,"$130,000 ",Management
11239,2016-11-29,213,3,3940.3707999999997,2,5,5,255,12,At Risk,LATOYA,GOEL,F,"$130,000 ",Professional
11240,2016-11-14,228,3,4011.86,2,5,5,255,12,At Risk,ANNE,HERNANDEZ,F,"$160,000 ",Professional
11241,2017-05-01,60,7,11330.4494,4,5,5,455,14,Champions,LISA,CAI,F,"$100,000 ",Professional
11242,2017-06-06,24,7,10852.034,5,5,5,555,15,Champions,LARRY,MUNOZ,M,"$110,000 ",Professional
11243,2016-12-11,201,3,3535.9923999999996,2,5,5,255,12,At Risk,ROBIN,ALVAREZ,F,"$150,000 ",Professional
11244,2017-01-20,161,3,3594.9480000000003,3,5,5,355,13,Needs Attention,ALEXIS,COLEMAN,F,"$170,000 ",Management
11245,2017-06-13,17,4,10165.9221,5,5,5,555,15,Champions,RICKY,VAZQUEZ,M,"$120,000 ",Professional
11247,2017-02-18,132,3,3527.9439,3,5,5,355,13,Needs Attention,CLAUDIA,ZHOU,F,"$130,000 ",Professional
11248,2017-01-15,166,1,75.0562,3,1,2,312,6,Needs Attention,TRISTAN,ALEXANDER,M,"$110,000 ",Professional
11249,2017-03-18,104,4,9668.0239,4,5,5,455,14,Champions,CINDY,PATEL,F,"$130,000 ",Professional
11250,2017-02-07,143,3,3562.2227999999996,3,5,5,355,13,Needs Attention,SHANNON,LIU,F,"$170,000 ",Professional
11251,2017-04-20,71,1,2096.3466,4,1,4,414,9,Potential Loyalists,XAVIER,LONG,M,"$30,000 ",Professional
11252,2017-06-20,10,3,6481.2480000000005,5,5,5,555,15,Champions,NICHOLAS,THOMPSON,M,"$90,000 ",Management
11253,2017-06-05,25,16,904.526,5,5,3,553,13,Loyal Customers,JOSÉ,HERNANDEZ,M,"$60,000 ",Management
11254,2017-06-16,14,2,264.5623,5,4,3,543,12,Loyal Customers,JOHNATHAN,VANCE,M,"$70,000 ",Management
11255,2016-10-02,271,2,117.6042,1,4,2,142,7,At Risk,COLIN,LIN,M,"$70,000 ",Management
11256,2017-04-18,73,2,98.4642,4,4,2,442,10,Loyal Customers,KATELYN,HERNANDEZ,F,"$70,000 ",Management
11257,2017-06-16,14,3,6458.6744,5,5,5,555,15,Champions,JACQUELINE,POWELL,F,"$120,000 ",Management
11258,2017-01-16,165,2,61.17,3,4,2,342,9,Needs Attention,XAVIER,HILL,M,"$120,000 ",Management
11259,2017-06-22,8,3,6523.3624,5,5,5,555,15,Champions,VICTORIA,STEWART,F,"$100,000 ",Professional
11260,2016-12-25,187,2,91.1842,2,4,2,242,8,At Risk,KATELYN,KELLY,F,"$110,000 ",Management
11261,2017-06-25,5,3,6403.3624,5,5,5,555,15,Champions,STEPHANIE,COLLINS,F,"$130,000 ",Management
11262,2017-06-18,12,24,1464.7873,5,5,4,554,14,Champions,JENNIFER,SIMMONS,F,"$80,000 ",Management
11263,2017-06-12,18,3,6522.1719,5,5,5,555,15,Champions,TRINITY,RICHARDSON,F,"$90,000 ",Professional
11264,2017-06-02,28,2,2971.8012,5,4,5,545,14,Champions,EDUARDO,MARTIN,M,"$90,000 ",Professional
11265,2016-07-07,358,1,2104.7224,1,1,4,114,6,Lost Customers,ELIZABETH,JONES,F,"$90,000 ",Professional
11266,2016-07-24,341,2,5696.938,1,4,5,145,10,At Risk,TAYLOR,HOWARD,F,"$90,000 ",Professional
11267,2016-07-11,354,2,5717.3081999999995,1,4,5,145,10,At Risk,DAVID,DIAZ,M,"$120,000 ",Professional
11268,2017-05-19,42,2,125.1642,5,4,3,543,12,Loyal Customers,KATELYN,CARTER,F,"$130,000 ",Management
11269,2017-03-13,109,2,51.85,4,4,1,441,9,Loyal Customers,RYAN,FOSTER,M,"$130,000 ",Management
11270,2016-07-11,354,2,5758.9624,1,4,5,145,10,At Risk,ROBERT,LEE,M,"$130,000 ",Management
11271,2016-07-26,339,2,5729.6596,1,4,5,145,10,At Risk,DANIELLE,REED,F,"$150,000 ",Management
11272,2016-07-17,348,2,5748.6396,1,4,5,145,10,At Risk,LAUREN,MARTINEZ,F,"$70,000 ",Professional
11273,2016-11-24,218,2,316.1242,2,4,3,243,9,At Risk,NATHAN,LAL,M,"$90,000 ",Professional
11274,2016-08-28,306,2,5647.3382,1,4,5,145,10,At Risk,KYLE,FOSTER,M,"$50,000 ",Management
11275,2016-07-16,349,2,5749.2738,1,4,5,145,10,At Risk,JENNY,RAI,F,"$80,000 ",Management
11276,2017-06-26,4,23,1111.2256,5,5,4,554,14,Champions,NANCY,CHAPMAN,F,"$80,000 ",Professional
11277,2017-05-26,35,24,1776.6914,5,5,4,554,14,Champions,CHARLES,JACKSON,M,"$80,000 ",Professional
11278,2016-07-07,358,2,5661.0124,1,4,5,145,10,At Risk,JONATHAN,PHILLIPS,M,"$90,000 ",Professional
11279,2016-12-24,188,2,56.43,2,4,1,241,7,At Risk,AMANDA,COOK,F,"$90,000 ",Professional
11280,2017-02-09,141,2,77.27000000000001,3,4,2,342,9,Needs Attention,ROBERT,COLLINS,M,"$90,000 ",Professional
11281,2016-07-15,350,2,5695.5496,1,4,5,145,10,At Risk,MEGAN,BARNES,F,"$110,000 ",Management
11282,2016-07-06,359,2,5779.8081999999995,1,4,5,145,10,At Risk,CHRISTIAN,THOMAS,M,"$90,000 ",Professional
11283,2017-03-01,121,2,51.44,3,4,1,341,8,Needs Attention,ARTURO,LAL,M,"$110,000 ",Management
11284,2016-11-03,239,2,68.00999999999999,2,4,2,242,8,At Risk,THERESA,SERRANO,F,"$110,000 ",Management
11285,2017-04-28,63,2,162.01,4,4,3,443,11,Loyal Customers,JEREMY,ANDERSON,M,"$120,000 ",Professional
11286,2016-07-24,341,2,5736.6839,1,4,5,145,10,At Risk,HUNTER,GRIFFIN,M,"$170,000 ",Management
11287,2017-06-04,26,24,1442.9618,5,5,4,554,14,Champions,HENRY,GARCIA,M,"$70,000 ",Professional
11288,2017-02-22,128,2,79.56,3,4,2,342,9,Needs Attention,CINDY,SANCHEZ,F,"$110,000 ",Management
11289,2016-07-20,345,2,5713.7882,1,4,5,145,10,At Risk,MARIA,CARTER,F,"$130,000 ",Management
11290,2016-07-31,334,2,5684.6795999999995,1,4,5,145,10,At Risk,KATELYN,SANCHEZ,F,"$130,000 ",Management
11291,2016-07-23,342,2,5627.3682,1,4,5,145,10,At Risk,JENNA,WRIGHT,F,"$130,000 ",Management
11292,2016-07-04,361,2,5733.2582,1,4,5,145,10,At Risk,SETH,PHILLIPS,M,"$150,000 ",Professional
11293,2016-09-16,287,2,99.1042,1,4,2,142,7,At Risk,LUKE,LONG,M,"$60,000 ",Professional
11294,2017-03-28,94,1,4.58,4,1,1,411,6,Potential Loyalists,DALTON,CLARK,M,"$60,000 ",Professional
11295,2016-07-13,352,2,5814.6696,1,4,5,145,10,At Risk,TAYLOR,LEWIS,F,"$80,000 ",Skilled Manual
11296,2016-08-02,332,2,5678.1982,1,4,5,145,10,At Risk,HALEY,RICHARDSON,F,"$50,000 ",Management
11297,2016-08-24,310,2,5705.9924,1,4,5,145,10,At Risk,NOAH,COLEMAN,M,"$70,000 ",Management
11298,2016-08-25,309,2,5701.928,1,4,5,145,10,At Risk,JON,LUO,M,"$70,000 ",Management
11299,2016-08-28,306,2,5791.3282,1,4,5,145,10,At Risk,ORLANDO,VAZQUEZ,M,"$70,000 ",Management
11300,2017-06-21,9,26,1839.0095000000001,5,5,4,554,14,Champions,FERNANDO,BARNES,M,"$80,000 ",Professional
11301,2017-04-13,78,2,137.1942,4,4,3,443,11,Loyal Customers,CAMERON,RODRIGUEZ,M,"$80,000 ",Professional
11302,2016-08-06,328,2,5722.2282,1,4,5,145,10,At Risk,SPENCER,RUSSELL,M,"$90,000 ",Professional
11303,2016-08-27,307,2,5631.9482,1,4,5,145,10,At Risk,JULIA,COLEMAN,F,"$90,000 ",Professional
11304,2016-10-24,249,2,154.43,2,4,3,243,9,At Risk,JULIA,GARCIA,F,"$100,000 ",Professional
11305,2017-02-05,145,2,80.9142,3,4,2,342,9,Needs Attention,SEAN,EVANS,M,"$110,000 ",Professional
11306,2017-03-10,112,2,47.269999999999996,3,4,1,341,8,Needs Attention,MICAH,ZHOU,M,"$110,000 ",Professional
11307,2016-08-12,322,2,5755.6096,1,4,5,145,10,At Risk,HUNTER,RODRIGUEZ,M,"$80,000 ",Skilled Manual
11308,2017-03-10,112,1,113.95,3,1,2,312,6,Needs Attention,IAN,GONZALES,M,"$60,000 ",Professional
11309,2017-01-10,171,1,44.980000000000004,3,1,1,311,5,Needs Attention,VICTORIA,LEWIS,F,"$60,000 ",Professional
11310,2017-06-26,4,2,84.55000000000001,5,4,2,542,11,Loyal Customers,ERIN,SANDERS,F,"$70,000 ",Management
11311,2017-03-16,106,2,83.2042,4,4,2,442,10,Loyal Customers,GABRIELLE,LOPEZ,F,"$70,000 ",Management
11312,2016-12-04,208,2,49.56,2,4,1,241,7,At Risk,SARA,RICHARDSON,F,"$70,000 ",Management
11313,2017-05-29,32,2,59.13,5,4,1,541,10,Loyal Customers,TREVOR,JENKINS,M,"$70,000 ",Management
11315,2017-06-19,11,2,44.57,5,4,1,541,10,Loyal Customers,HAILEY,WARD,F,"$70,000 ",Management
11316,2016-07-16,349,1,2104.0881999999997,1,1,4,114,6,Lost Customers,LUKE,ALLEN,M,"$60,000 ",Management
11317,2016-08-22,312,2,5627.3682,1,4,5,145,10,At Risk,VICTORIA,RUSSELL,F,"$40,000 ",Professional
11318,2017-05-11,50,2,56.43,5,4,1,541,10,Loyal Customers,JESSICA,WILSON,F,"$40,000 ",Professional
11319,2016-08-28,306,2,5704.972400000001,1,4,5,145,10,At Risk,JADE,BAILEY,F,"$70,000 ",Management
11320,2017-02-20,130,2,109.42,3,4,2,342,9,Needs Attention,MORGAN,HILL,F,"$80,000 ",Management
11321,2016-11-29,213,2,39.58,2,4,1,241,7,At Risk,TERRANCE,RAMAN,M,"$90,000 ",Management
11322,2016-11-22,220,2,51.85,2,4,1,241,7,At Risk,SYDNEY,GARCIA,F,"$90,000 ",Management
11323,2016-08-03,331,2,5835.9282,1,4,5,145,10,At Risk,JOSE,PATTERSON,M,"$120,000 ",Management
11324,2016-08-09,325,2,5719.3955000000005,1,4,5,145,10,At Risk,ZACHARY,ANDERSON,M,"$90,000 ",Management
11325,2016-08-04,330,2,5859.5596,1,4,5,145,10,At Risk,ELIJAH,ROSS,M,"$90,000 ",Management
11326,2016-08-24,310,2,5707.3382,1,4,5,145,10,At Risk,RAFAEL,XIE,M,"$130,000 ",Management
11327,2016-08-05,329,2,5676.9282,1,4,5,145,10,At Risk,JAIME,MORENO,M,"$90,000 ",Management
11328,2016-10-09,264,2,4483.4496,1,4,5,145,10,At Risk,JULIAN,GRIFFIN,M,"$90,000 ",Management
11329,2016-08-14,320,2,5649.6896,1,4,5,145,10,At Risk,ANDY,ALVAREZ,M,"$90,000 ",Management
11330,2017-06-16,14,26,1596.6127,5,5,4,554,14,Champions,RYAN,THOMPSON,M,"$110,000 ",Management
11331,2017-06-05,25,26,1739.5752,5,5,4,554,14,Champions,SAMANTHA,JENKINS,F,"$90,000 ",Skilled Manual
11332,2016-07-10,355,2,5505.0538,1,4,5,145,10,At Risk,DEANNA,RAMOS,F,"$10,000 ",Manual
11333,2017-01-15,166,2,4537.6738000000005,3,4,5,345,12,Needs Attention,EMILY,MILLER,F,"$20,000 ",Clerical
11334,2017-01-28,153,2,4519.093800000001,3,4,5,345,12,Needs Attention,NICOLE,BROWN,F,"$10,000 ",Manual
11335,2016-07-08,357,2,5519.9496,1,4,5,145,10,At Risk,CARLA,RAMAN,F,"$10,000 ",Manual
11336,2016-07-09,356,2,4216.4334,1,4,5,145,10,At Risk,SHAUN,RAJI,M,"$20,000 ",Clerical
11337,2017-01-20,161,2,4552.4196,3,4,5,345,12,Needs Attention,JEROME,ROMERO,M,"$10,000 ",Manual
11338,2016-07-03,362,2,5511.3596,1,4,5,145,10,At Risk,FRANK,NAVARRO,M,"$20,000 ",Clerical
11339,2016-07-29,336,2,4133.1864,1,4,5,145,10,At Risk,DENNIS,SHE,M,"$20,000 ",Clerical
11340,2016-07-06,359,2,4182.1464,1,4,5,145,10,At Risk,MELODY,MUNOZ,F,"$10,000 ",Clerical
11341,2017-01-20,161,2,4606.0508,3,4,5,345,12,Needs Attention,RANDY,ZENG,M,"$20,000 ",Clerical
11342,2017-01-13,168,1,61.6042,3,1,2,312,6,Needs Attention,MARSHALL,WANG,M,"$30,000 ",Clerical
11343,2017-01-25,156,2,4595.1181,3,4,5,345,12,Needs Attention,ARTHUR,CARLSON,M,"$10,000 ",Manual
11344,2017-01-24,157,2,4512.8044,3,4,5,345,12,Needs Attention,JESSIE,JIMENEZ,F,"$10,000 ",Manual
11345,2016-07-04,361,2,4155.5178,1,4,5,145,10,At Risk,ROBIN,RAMOS,F,"$10,000 ",Manual
11346,2016-08-15,319,2,4265.1893,1,4,5,145,10,At Risk,DEANNA,GUTIERREZ,F,"$10,000 ",Manual
11347,2016-09-17,286,1,36.95,1,1,1,111,3,Lost Customers,ROY,NAVARRO,M,"$10,000 ",Manual
11348,2016-10-02,271,1,72.96000000000001,1,1,2,112,4,Lost Customers,SHAWN,RAI,M,"$10,000 ",Manual
11350,2016-08-09,325,1,98.6043,1,1,2,112,4,Lost Customers,CARA,ZHOU,F,"$30,000 ",Clerical
11351,2017-03-01,121,2,4470.1182,3,4,5,345,12,Needs Attention,ANNE,RAMOS,F,"$20,000 ",Clerical
11352,2016-11-02,240,1,27.96,2,1,1,211,4,Lost Customers,RAYMOND,RODRIGUEZ,M,"$10,000 ",Manual
11353,2017-02-09,141,2,4481.108200000001,3,4,5,345,12,Needs Attention,CARRIE,ORTEGA,F,"$30,000 ",Clerical
11354,2017-06-05,25,1,36.2584,5,1,1,511,7,Potential Loyalists,DEANNA,SUAREZ,F,"$20,000 ",Manual
11355,2017-03-29,93,1,27.96,4,1,1,411,6,Potential Loyalists,ROBERTO,GUTIERREZ,M,"$40,000 ",Clerical
11356,2017-05-03,58,2,1713.27,4,4,4,444,12,Champions,TERRENCE,CARSON,M,"$10,000 ",Manual
11357,2017-05-01,60,2,1590.79,4,4,4,444,12,Champions,RAMON,YE,M,"$10,000 ",Manual
11358,2017-05-17,44,2,1690.7126,5,4,4,544,13,Champions,CYNTHIA,MALHOTRA,F,"$10,000 ",Manual
11359,2017-06-06,24,2,1637.31,5,4,4,544,13,Champions,JARROD,PRASAD,M,"$10,000 ",Manual
11360,2017-06-24,6,2,1632.7626,5,4,4,544,13,Champions,TYRONE,SERRANO,M,"$10,000 ",Manual
11361,2017-05-27,34,2,141.6715,5,4,3,543,12,Loyal Customers,CINDY,RAMOS,F,"$10,000 ",Manual
11362,2017-03-27,95,2,129.90730000000002,4,4,3,443,11,Loyal Customers,DAMIEN,SHAN,M,"$10,000 ",Manual
11363,2017-06-20,10,2,1635.8200000000002,5,4,4,544,13,Champions,JULIAN,ROSS,M,"$10,000 ",Manual
11365,2017-06-24,6,2,1654.79,5,4,4,544,13,Champions,BRITTNEY,SUN,F,"$10,000 ",Manual
11366,2017-02-16,134,2,102.62729999999999,3,4,2,342,9,Needs Attention,VIRGINIA,PATEL,F,"$20,000 ",Clerical
11367,2017-05-28,33,2,120.60730000000001,5,4,2,542,11,Loyal Customers,CALVIN,NARA,M,"$20,000 ",Clerical
11368,2017-06-03,27,2,1842.8735000000001,5,4,4,544,13,Champions,EDWARD,MILLER,M,"$10,000 ",Manual
11369,2017-06-29,1,2,150.32569999999998,5,4,3,543,12,Loyal Customers,ASHLEE,TANG,F,"$20,000 ",Clerical
11370,2017-04-03,88,2,108.0273,4,4,2,442,10,Loyal Customers,ALICIA,XU,F,"$20,000 ",Clerical
11371,2017-06-30,0,2,98.0473,5,4,2,542,11,Loyal Customers,LACEY,JAI,F,"$20,000 ",Clerical
11372,2017-06-16,14,2,1599.81,5,4,4,544,13,Champions,WENDY,ROMERO,F,"$20,000 ",Clerical
11373,2017-02-28,122,1,98.6043,3,1,2,312,6,Needs Attention,CARLY,LUO,F,"$30,000 ",Clerical
11374,2016-10-17,256,1,102.95,2,1,2,212,5,Lost Customers,JIMMY,ORTEGA,M,"$30,000 ",Clerical
11375,2017-04-19,72,1,36.95,4,1,1,411,6,Potential Loyalists,FRANCISCO,MARTINEZ,M,"$30,000 ",Clerical
11376,2017-04-17,74,1,101.0862,4,1,2,412,7,Potential Loyalists,LANCE,VAZQUEZ,M,"$40,000 ",Clerical
11377,2016-09-01,302,1,116.0273,1,1,2,112,4,Lost Customers,DAVID,ROBINETT,M,"$30,000 ",Clerical
11378,2016-08-18,316,2,4196.463400000001,1,4,5,145,10,At Risk,SHANNON,LIANG,F,"$10,000 ",Manual
11379,2016-08-30,304,2,4220.102,1,4,5,145,10,At Risk,GARY,VAZQUEZ,M,"$10,000 ",Manual
11380,2016-08-07,327,2,5622.8982,1,4,5,145,10,At Risk,MITCHELL,KUMAR,M,"$20,000 ",Manual
11381,2017-02-19,131,2,4555.0738,3,4,5,345,12,Needs Attention,MEREDITH,RAMAN,F,"$20,000 ",Manual
11382,2016-08-20,314,2,4098.1964,1,4,5,145,10,At Risk,EDWARD,PATTERSON,M,"$20,000 ",Manual
11384,2017-02-03,147,1,70.5942,3,1,2,312,6,Needs Attention,TIFFANY,WANG,F,"$30,000 ",Clerical
11385,2017-01-07,174,1,27.96,3,1,1,311,5,Needs Attention,MIGUEL,ALLEN,M,"$30,000 ",Clerical
11387,2016-10-03,270,3,6719.219599999999,1,5,5,155,11,At Risk,MEGAN,RAMIREZ,F,"$40,000 ",Clerical
11388,2016-10-28,245,3,6761.1096,2,5,5,255,12,At Risk,JOSEPH,MARTIN,M,"$40,000 ",Clerical
11389,2017-05-20,41,1,102.95,5,1,2,512,8,Potential Loyalists,KARL,SHAN,M,"$10,000 ",Manual
11390,2017-05-10,51,1,57.6042,5,1,1,511,7,Potential Loyalists,CHRISTINE,RAJI,F,"$10,000 ",Manual
11391,2017-04-28,63,1,67.96,4,1,2,412,7,Potential Loyalists,LINDSAY,XIE,F,"$10,000 ",Manual
11392,2016-09-30,273,1,57.98,1,1,1,111,3,Lost Customers,WILLIE,ZHAO,M,"$10,000 ",Manual
11393,2017-01-17,164,1,27.96,3,1,1,311,5,Needs Attention,KURT,PAL,M,"$10,000 ",Manual
11394,2017-02-03,147,3,7936.3296,3,5,5,355,13,Needs Attention,GEORGE,MCDONALD,M,"$10,000 ",Manual
11395,2016-08-24,310,2,5491.3896,1,4,5,145,10,At Risk,BETH,GUTIERREZ,F,"$30,000 ",Clerical
11396,2017-04-28,63,1,57.98,4,1,1,411,6,Potential Loyalists,IAN,LOPEZ,M,"$10,000 ",Manual
11397,2017-01-08,173,1,46.518100000000004,3,1,1,311,5,Needs Attention,LATOYA,SHAN,F,"$20,000 ",Manual
11398,2017-02-03,147,3,7866.8024000000005,3,5,5,355,13,Needs Attention,COLIN,NATH,M,"$30,000 ",Clerical
11399,2016-10-15,258,1,32.95,1,1,1,111,3,Lost Customers,BRENDA,MEHTA,F,"$30,000 ",Clerical
11400,2017-01-20,161,3,6756.5323,3,5,5,355,13,Needs Attention,FRANKLIN,RAJI,M,"$40,000 ",Clerical
11401,2016-09-09,294,3,4796.2382,1,5,5,155,11,At Risk,LINDA,NAVARRO,F,"$40,000 ",Clerical
11402,2016-10-04,269,3,4841.6818,1,5,5,155,11,At Risk,KELLI,CAI,F,"$40,000 ",Clerical
11403,2016-11-29,213,3,4826.6376,2,5,5,255,12,At Risk,NANCY,SCHMIDT,F,"$40,000 ",Clerical
11404,2016-08-14,320,1,67.96,1,1,2,112,4,Lost Customers,MEGAN,TAYLOR,F,"$10,000 ",Manual
11405,2016-10-02,271,1,53.99,1,1,1,111,3,Lost Customers,BONNIE,GOEL,F,"$10,000 ",Manual
11406,2016-08-13,321,2,4211.7262,1,4,5,145,10,At Risk,LATOYA,XU,F,"$20,000 ",Manual
11407,2016-12-25,187,1,53.99,2,1,1,211,4,Lost Customers,MARIO,SHE,M,"$20,000 ",Manual
11408,2016-09-06,297,1,68.2484,1,1,2,112,4,Lost Customers,DARREN,GILL,M,"$10,000 ",Manual
11409,2016-08-01,333,2,4200.4878,1,4,5,145,10,At Risk,JACQUELINE,HAYES,F,"$10,000 ",Manual
11410,2016-08-08,326,2,4216.253699999999,1,4,5,145,10,At Risk,MAURICE,GOEL,M,"$20,000 ",Manual
11411,2017-02-05,145,1,60.4981,3,1,2,312,6,Needs Attention,DEVIN,ROSS,M,"$80,000 ",Professional
11412,2017-04-13,78,4,9706.9134,4,5,5,455,14,Champions,SYDNEY,BRYANT,F,"$80,000 ",Professional
11413,2017-03-08,114,4,7020.4579,3,5,5,355,13,Needs Attention,MEGAN,STEWART,F,"$80,000 ",Professional
11414,2017-03-18,104,4,6962.998,4,5,5,455,14,Champions,IAN,RICHARDSON,M,"$80,000 ",Professional
11415,2017-02-17,133,1,27.96,3,1,1,311,5,Needs Attention,RANDY,SHE,M,"$90,000 ",Professional
11416,2016-11-06,236,3,4689.8106,2,5,5,255,12,At Risk,KATRINA,BECKER,F,"$60,000 ",Skilled Manual
11417,2017-06-17,13,7,11085.7504,5,5,5,555,15,Champions,LACEY,ZHENG,F,"$70,000 ",Professional
11418,2017-06-19,11,1,38.6342,5,1,1,511,7,Potential Loyalists,RAFAEL,HU,M,"$90,000 ",Professional
11419,2016-12-29,183,2,244.3842,2,4,3,243,9,At Risk,KYLE,SCOTT,M,"$150,000 ",Management
11420,2017-06-01,29,7,11022.4002,5,5,5,555,15,Champions,JORDAN,TURNER,M,"$100,000 ",Management
11421,2017-04-11,80,4,9534.1482,4,5,5,455,14,Champions,AMY,SUN,F,"$110,000 ",Management
11422,2017-05-06,55,4,6874.270799999999,4,5,5,455,14,Champions,DUSTIN,DENG,M,"$170,000 ",Management
11423,2017-04-22,69,4,9716.9908,4,5,5,455,14,Champions,JASMINE,STEWART,F,"$80,000 ",Professional
11424,2016-10-23,250,1,50.932599999999994,2,1,1,211,4,Lost Customers,PAMELA,GARCIA,F,"$80,000 ",Professional
11425,2017-06-23,7,6,10391.430400000001,5,5,5,555,15,Champions,ARIANA,GRAY,F,"$90,000 ",Professional
11426,2016-10-11,262,1,34.99,1,1,1,111,3,Lost Customers,KRISTOPHER,MEHTA,M,"$110,000 ",Management
11427,2017-04-22,69,4,9717.6506,4,5,5,455,14,Champions,DESIREE,DOMINGUEZ,F,"$110,000 ",Professional
11428,2017-04-24,67,4,9761.602200000001,4,5,5,455,14,Champions,DEANNA,PEREZ,F,"$120,000 ",Management
11429,2017-06-26,4,6,10289.6862,5,5,5,555,15,Champions,MARCO,LOPEZ,M,"$80,000 ",Professional
11430,2016-09-20,283,1,81.7115,1,1,2,112,4,Lost Customers,CASEY,YUAN,F,"$90,000 ",Professional
11431,2017-04-02,89,4,9687.3666,4,5,5,455,14,Champions,BRYANT,GARCIA,M,"$110,000 ",Professional
11432,2017-06-27,3,6,9180.9349,5,5,5,555,15,Champions,DOMINIQUE,PRASAD,F,"$80,000 ",Professional
11433,2017-03-17,105,6,12407.9545,4,5,5,455,14,Champions,MAURICE,SHAN,M,"$80,000 ",Professional
11434,2017-01-16,165,2,105.93,3,4,2,342,9,Needs Attention,ANDRE,LOPEZ,M,"$170,000 ",Professional
11436,2016-12-21,191,2,109.53,2,4,2,242,8,At Risk,TAYLOR,COX,F,"$160,000 ",Management
11437,2017-06-21,9,1,53.99,5,1,1,511,7,Potential Loyalists,ALFREDO,MORENO,M,"$90,000 ",Management
11438,2016-08-09,325,1,33.6442,1,1,1,111,3,Lost Customers,JENNY,NARA,F,"$130,000 ",Management
11439,2017-04-22,69,6,12015.402900000001,4,5,5,455,14,Champions,JANET,MUNOZ,F,"$90,000 ",Management
11440,2016-09-28,275,1,101.0862,1,1,2,112,4,Lost Customers,SERGIO,WEBER,M,"$80,000 ",Skilled Manual
11442,2017-04-01,90,1,33.6442,4,1,1,411,6,Potential Loyalists,JOSEPH,HARRIS,M,"$90,000 ",Skilled Manual
11443,2017-04-03,88,2,4634.752399999999,4,4,5,445,13,Champions,GRACE,GRIFFIN,F,"$60,000 ",Professional
11444,2016-12-04,208,2,4533.093800000001,2,4,5,245,11,At Risk,TINA,MEHTA,F,"$70,000 ",Professional
11445,2016-12-30,182,2,4471.1282,2,4,5,245,11,At Risk,KARI,KIM,F,"$70,000 ",Professional
11446,2016-12-23,189,2,4602.7006,2,4,5,245,11,At Risk,BETHANY,CHANDER,F,"$70,000 ",Professional
11447,2016-12-02,210,2,4490.4066,2,4,5,245,11,At Risk,JENNIFER,ROBERTS,F,"$70,000 ",Professional
11448,2016-12-23,189,2,4534.4066,2,4,5,245,11,At Risk,KYLE,PATTERSON,M,"$80,000 ",Professional
11449,2016-12-26,186,2,4524.628000000001,2,4,5,245,11,At Risk,ALVIN,HU,M,"$80,000 ",Professional
11450,2016-12-19,193,2,4572.5738,2,4,5,245,11,At Risk,BRETT,MEHTA,M,"$130,000 ",Management
11451,2016-12-07,205,3,8044.2024,2,5,5,255,12,At Risk,RUBEN,MUÑOZ,M,"$70,000 ",Professional
11452,2016-12-14,198,3,7945.446599999999,2,5,5,255,12,At Risk,ERIKA,RUBIO,F,"$80,000 ",Professional
11453,2016-12-21,191,3,7935.013800000001,2,5,5,255,12,At Risk,STANLEY,MALHOTRA,M,"$80,000 ",Professional
11454,2016-12-20,192,3,7841.8024000000005,2,5,5,255,12,At Risk,MELINDA,NAVARRO,F,"$80,000 ",Professional
11455,2016-12-02,210,3,7901.758,2,5,5,255,12,At Risk,ROSS,SANZ,M,"$100,000 ",Management
11456,2016-12-02,210,3,8063.758599999999,2,5,5,255,12,At Risk,JON,GAO,M,"$120,000 ",Professional
11457,2016-12-03,209,3,7982.6936000000005,2,5,5,255,12,At Risk,JAIME,GUTIERREZ,F,"$90,000 ",Professional
11458,2017-01-26,155,2,68.1384,3,4,2,342,9,Needs Attention,BIANCA,LIU,F,"$100,000 ",Management
